CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,CTR,Lead_Conversion_Rate,Conversion_Rate,CPC,CPL,Cost_Per_Conversion,Revenue_Per_Click
CAMP06425,2025-04-27,2025-05-05,Display,101060,2710,975,577,2787.92,4723.42,69.42451720278918,8,2.68157530180091,35.97785977859779,21.29151291512915,1.0287527675276753,2.8594051282051285,4.831750433275563,1.742959409594096
CAMP06426,2025-09-24,2025-10-05,Social,180031,7585,1034,366,1530.52,2194.71,43.39636202075112,11,4.2131632885447505,13.632168754119975,4.8253131179960445,0.2017824653922215,1.4801934235976788,4.181748633879781,0.28934871456822675
CAMP06427,2025-04-09,2025-04-19,Email,170857,9104,4013,2270,1142.18,2001.97,75.27622616400217,10,5.328432548856646,44.079525483304046,24.93409490333919,0.12545913884007032,0.2846199850485921,0.5031629955947137,0.2199000439367311
CAMP06428,2025-10-25,2025-11-09,Social,149438,13465,2231,842,4348.35,9887.41,127.38303034484342,15,9.010425728395722,16.56888228741181,6.2532491645005575,0.32293724470850355,1.9490587180636487,5.164311163895487,0.7343044931303379
CAMP06429,2025-06-13,2025-06-28,Influencer,42649,3199,828,334,3653.32,5771.02,57.966452432308145,15,7.500762034279819,25.88308846514536,10.440762738355735,1.1420193810565802,4.412222222222223,10.93808383233533,1.8040075023444828
CAMP06430,2025-05-21,2025-05-28,Social,163000,3754,1385,565,4951.86,6227.15,25.753757174071968,7,2.3030674846625767,36.893979754928075,15.050612679808204,1.3190889717634522,3.575350180505415,8.764353982300884,1.6588039424613745
CAMP06431,2025-09-25,2025-10-07,Email,91117,4508,550,123,3341.67,8114.93,142.8405557700192,12,4.9474851015727035,12.20053238686779,2.728482697426797,0.7412755102040817,6.075763636363637,27.168048780487805,1.800117568766637
CAMP06432,2025-02-06,2025-02-17,Social,291249,17143,5694,1542,4487.29,5539.07,23.439091300094262,11,5.886028793231908,33.21472321063991,8.994925042291314,0.26175640202998307,0.7880734106076572,2.9100453955901426,0.3231097240856326
CAMP06433,2025-03-15,2025-03-28,Email,24843,1818,479,265,679.85,1968.71,189.58005442376998,13,7.317956768506219,26.347634763476346,14.576457645764576,0.37395489548954897,1.4193110647181628,2.5654716981132077,1.082898789878988
CAMP06434,2025-03-14,2025-03-21,Display,115250,7083,889,496,3641.54,8146.69,123.71551596302662,7,6.145770065075922,12.55117887900607,7.002682479175491,0.5141239587745305,4.096220472440945,7.341814516129032,1.1501750670619793
CAMP06435,2025-11-04,2025-11-09,Social,243799,12472,4871,1367,522.5,1321.31,152.88229665071768,5,5.115689563944069,39.05548428479795,10.960551635663887,0.04189384220654266,0.1072675015397249,0.38222384784198976,0.10594211032713277
CAMP06436,2025-07-18,2025-07-24,Email,131000,10335,3106,997,563.4,1492.2,164.85623003194888,6,7.889312977099236,30.053217223028543,9.646831156265119,0.054513788098693755,0.18139085640695427,0.5650952858575727,0.14438316400580553
CAMP06437,2025-05-10,2025-05-25,Display,221581,9755,2159,1148,4303.39,9837.65,128.60233443866343,15,4.402453278936371,22.132239876986162,11.76832393644285,0.4411471040492056,1.9932329782306626,3.74859756097561,1.0084725781650434
CAMP06438,2025-09-03,2025-09-08,Influencer,111643,11035,1475,415,1864.42,4482.06,140.39969534761482,5,9.884184409233002,13.366560942455822,3.7607612143180784,0.16895514272768464,1.2640135593220339,4.492578313253012,0.4061676483914817
CAMP06439,2025-11-08,2025-11-23,Search,213243,20322,6482,3580,1650.52,4259.49,158.06957807236506,15,9.529972847877772,31.89646688318079,17.616376340911327,0.08121838401732114,0.25463128663992596,0.4610391061452514,0.2095999409506938
CAMP06440,2025-03-01,2025-03-10,Email,288601,21259,4727,2501,1000.54,1909.21,90.81795830251666,9,7.366225342254531,22.235288583658686,11.764429182934286,0.04706430217790112,0.2116649037444468,0.4000559776089564,0.0898071405051978
CAMP06441,2025-10-06,2025-10-20,Influencer,234023,20929,10018,5239,2476.22,2489.86,0.5508395861434092,14,8.943138067625831,47.86659658846577,25.032251899278513,0.11831525634287351,0.24717708125374324,0.47265126932620727,0.11896698361125711
CAMP06442,2025-04-13,2025-04-19,Display,216442,9823,3306,1840,1097.55,3220.19,193.39802286911763,6,4.538398277598618,33.65570599613153,18.731548406800368,0.11173266822762903,0.3319872958257713,0.5964945652173913,0.3278214394787743
CAMP06443,2025-10-23,2025-10-30,Influencer,238626,14874,3183,1765,2735.45,4063.36,48.54448079840613,7,6.233184984033592,21.399757966922145,11.866343955896195,0.1839081618932365,0.8593936537857366,1.5498300283286117,0.27318542423020037
CAMP06444,2025-11-16,2025-11-28,Social,91245,3151,981,556,3336.15,4334.92,29.937802556839472,12,3.4533399090361114,31.132973659155823,17.645192002538877,1.0587591240875913,3.4007645259938837,6.000269784172662,1.3757283402094573
CAMP06445,2025-12-07,2025-12-21,Search,5157,462,145,80,3309.06,9392.52,183.84254138637561,14,8.9586969168121,31.38528138528138,17.316017316017316,7.162467532467533,22.821103448275863,41.36325,20.33012987012987
CAMP06446,2025-05-31,2025-06-09,Email,126399,6622,2587,1145,1886.78,3929.17,108.24738443273728,9,5.238965498144764,39.06674720628209,17.290848686197524,0.2849260042283298,0.729331271743332,1.6478427947598253,0.5933509513742072
CAMP06447,2025-06-06,2025-06-14,Display,215070,12528,5773,1518,3549.79,5506.86,55.13199372357237,8,5.825080206444413,46.08077905491699,12.116858237547893,0.2833484993614304,0.6148952018014897,2.338465085638999,0.4395641762452107
CAMP06448,2025-07-25,2025-08-03,Search,79493,6980,3385,1501,1403.81,4019.85,186.35285401870624,9,8.780647352597084,48.49570200573066,21.504297994269344,0.2011189111747851,0.4147149187592319,0.9352498334443704,0.5759097421203438
CAMP06449,2025-06-28,2025-07-12,Display,73148,5980,2315,1335,4057.64,10999.15,171.0725939215899,14,8.175206430797836,38.7123745819398,22.32441471571906,0.6785351170568562,1.7527602591792657,3.039430711610487,1.8393227424749163
CAMP06450,2025-07-16,2025-07-26,Influencer,148092,5769,1836,1077,100.56,192.23,91.15950676213205,10,3.895551413985901,31.825273010920434,18.668746749869992,0.017431097243889755,0.05477124183006536,0.09337047353760446,0.03332119951464725
CAMP06451,2025-08-11,2025-08-22,Display,297391,5313,1009,495,4836.17,14084.69,191.23645363996718,11,1.7865369160465514,18.99115377376247,9.316770186335404,0.9102522115565594,4.793032705649158,9.770040404040405,2.650986260116695
CAMP06452,2025-03-30,2025-04-12,Display,5443,133,34,16,2224.51,2639.26,18.644555430184624,13,2.4435054198052546,25.563909774436087,12.030075187969924,16.725639097744363,65.42676470588236,139.031875,19.84406015037594
CAMP06453,2025-10-14,2025-10-19,Influencer,43741,1772,523,300,1736.58,4993.04,187.52145020672816,5,4.051119087355113,29.51467268623025,16.93002257336343,0.9800112866817156,3.320420650095602,5.7886,2.817742663656885
CAMP06454,2025-10-03,2025-10-11,Influencer,270054,10120,1531,484,3159.96,6069.43,92.07300092406233,8,3.747398668414465,15.128458498023715,4.782608695652174,0.31224901185770754,2.0639843239712605,6.5288429752066115,0.59974604743083
CAMP06455,2025-08-24,2025-09-06,Search,49169,661,133,34,4407.58,8475.2,92.28692389020733,13,1.3443429803331366,20.12102874432678,5.143721633888049,6.668048411497731,33.1396992481203,129.63470588235293,12.821785173978821
CAMP06456,2025-07-02,2025-07-11,Email,284453,13905,6866,2169,1827.6,3484.58,90.66425913766689,9,4.888329530713334,49.37792161093132,15.598705501618124,0.13143473570658035,0.2661811826390912,0.8426002766251729,0.25059906508450197
CAMP06457,2025-07-28,2025-08-09,Influencer,99499,1942,781,452,443.21,824.81,86.09914036235644,12,1.9517784098332647,40.216271884655,23.274974253347064,0.22822348094747683,0.5674903969270166,0.9805530973451327,0.42472193614830067
CAMP06458,2025-05-10,2025-05-15,Search,160307,4789,1402,399,1833.78,3804.65,107.47581498325862,5,2.9873929397967647,29.27542284401754,8.33159323449572,0.3829150135727709,1.3079743223965763,4.59593984962406,0.7944560451033619
CAMP06459,2025-06-02,2025-06-10,Display,119360,9653,1838,532,124.92,373.55,199.03138008325328,8,8.087298927613942,19.040712731793224,5.511240029006526,0.012941054594426604,0.06796517954298151,0.23481203007518797,0.03869781415104113
CAMP06460,2025-01-13,2025-01-26,Display,191154,10425,3433,951,1006.71,1035.86,2.8955707204656616,13,5.453717944693807,32.930455635491604,9.122302158273381,0.09656690647482015,0.2932449752403146,1.0585804416403786,0.0993630695443645
CAMP06461,2025-05-02,2025-05-07,Social,211034,9193,1771,697,354.84,709.73,100.01409085785144,5,4.356170095813945,19.26465789187425,7.581855759817252,0.03859893397150005,0.2003613777526821,0.5090961262553801,0.0772033068639182
CAMP06462,2025-12-25,2025-12-30,Influencer,270066,7207,1277,662,1999.17,3133.22,56.72604130714245,5,2.6686069331200524,17.718884417927015,9.1855140835299,0.2773928125433606,1.565520751761942,3.0198942598187313,0.4347467739697516
CAMP06463,2025-08-08,2025-08-16,Search,294915,25942,3567,1258,392.77,527.47,34.29487995519007,8,8.796432870488106,13.74990363117724,4.849279161205767,0.015140313005936318,0.110112139052425,0.3122178060413354,0.02033266517616221
CAMP06464,2025-04-16,2025-04-23,Search,202527,18497,4408,1058,4921.24,14026.46,185.0188163958677,7,9.133103240555581,23.83089149591826,5.719846461588365,0.2660561172081959,1.1164337568058076,4.651455576559546,0.7583099962156025
CAMP06465,2025-03-11,2025-03-22,Email,42772,2424,767,380,3931.39,6954.52,76.89722973299521,11,5.667258954456186,31.64191419141914,15.676567656765677,1.6218605610561057,5.125671447196871,10.345763157894737,2.869026402640264
CAMP06466,2025-07-14,2025-07-29,Search,80494,7479,1224,543,2155.71,4511.46,109.27954131121534,15,9.291375754714636,16.365824308062578,7.260328920978741,0.288235058162856,1.761200980392157,3.97,0.6032170076213398
CAMP06467,2025-07-05,2025-07-12,Influencer,141647,7341,1322,517,3973.07,11365.98,186.07550332614323,7,5.182601820017367,18.008445715842527,7.04263724288244,0.5412164555237706,3.00534795763994,7.684854932301741,1.548287699223539
CAMP06468,2025-04-09,2025-04-14,Search,254468,5000,1282,750,2145.07,4201.79,95.88125329243333,5,1.9648836002955183,25.64,15.0,0.429014,1.6732215288611545,2.8600933333333334,0.8403579999999999
CAMP06469,2025-03-23,2025-04-07,Social,117498,1355,400,155,3270.7,5155.91,57.63934325985264,15,1.1532111184871232,29.520295202952028,11.439114391143912,2.41380073800738,8.17675,21.101290322580645,3.8050996309963097
CAMP06470,2025-03-16,2025-03-30,Display,59080,1273,515,253,4125.43,4924.0,19.357254880097337,14,2.1547054840893707,40.45561665357423,19.874312647289866,3.240714846818539,8.01054368932039,16.30604743083004,3.86802827965436
CAMP06471,2025-12-06,2025-12-12,Display,212471,14031,4583,1207,3453.57,7586.57,119.67326563527017,6,6.6037247436120685,32.66338821181669,8.602380443304112,0.24613855035279025,0.7535609862535457,2.861284175642088,0.5407005915472881
CAMP06472,2025-07-11,2025-07-25,Search,86393,3359,1165,427,514.1,1451.4,182.31861505543668,14,3.8880464852476475,34.68294135159273,12.712116701399227,0.153051503423638,0.4412875536480687,1.2039812646370025,0.43209288478713903
CAMP06473,2025-11-21,2025-11-29,Search,254159,17371,6574,1872,313.08,363.65,16.15242110642647,8,6.8346979646599175,37.844683668182604,10.776581659086984,0.018023142018306373,0.04762397322786736,0.16724358974358974,0.02093431581371251
CAMP06474,2025-08-02,2025-08-07,Search,37309,2078,582,197,2892.53,5472.22,89.1845546977905,5,5.569701680559651,28.007699711260827,9.480269489894129,1.3919778633301252,4.9699828178694165,14.68289340101523,2.6334071222329163
CAMP06475,2025-11-11,2025-11-16,Search,132984,5315,1261,494,1062.5,2474.84,132.92611764705885,5,3.9967214100944477,23.72530573847601,9.29444967074318,0.19990592662276577,0.8425852498017447,2.1508097165991904,0.46563311382878647
CAMP06476,2025-11-14,2025-11-26,Social,38368,1138,478,128,4922.06,5913.47,20.14217624328025,12,2.9660133444537116,42.00351493848858,11.247803163444638,4.325184534270651,10.297196652719666,38.45359375,5.196370826010545
CAMP06477,2025-05-24,2025-06-04,Influencer,82670,1429,616,321,179.84,208.15,15.741770462633454,11,1.7285593322849884,43.107067879636105,22.46326102169349,0.12585024492652205,0.29194805194805196,0.5602492211838006,0.14566130160951715
CAMP06478,2025-08-04,2025-08-16,Social,249666,20076,3244,1136,3767.78,5308.77,40.89915016269528,12,8.041142967003918,16.158597330145447,5.658497708706914,0.18767583183901176,1.1614611590628854,3.3167077464788735,0.26443365212193665
CAMP06479,2025-12-27,2026-01-04,Social,133450,11171,5377,3003,307.97,388.85,26.262298275806078,8,8.370925440239791,48.1335601110017,26.88210545161579,0.027568704681765286,0.05727543239724754,0.10255411255411256,0.0348088801360666
CAMP06480,2025-11-20,2025-11-30,Social,278724,16369,7725,3629,3093.28,5430.69,75.56412610562249,10,5.872834775620326,47.192864561060546,22.169955403506627,0.1889718370089804,0.4004245954692557,0.8523780655828053,0.33176675423055774
CAMP06481,2025-01-15,2025-01-22,Display,25966,626,280,75,2158.21,3928.75,82.0374291658365,7,2.410844951089887,44.72843450479233,11.980830670926517,3.447619808306709,7.707892857142857,28.776133333333334,6.275958466453674
CAMP06482,2025-08-05,2025-08-20,Social,217645,7338,1974,901,3200.83,6099.16,90.54932626849912,15,3.3715454065106023,26.901062959934585,12.278550013627692,0.43619923684927775,1.6214944275582572,3.5525305216426193,0.8311747070046334
CAMP06483,2025-02-04,2025-02-16,Search,204394,19614,8568,1793,3833.6,7599.12,98.22412353923205,12,9.596172098985294,43.683083511777305,9.141429591108393,0.19545222800040787,0.44743230625583563,2.1380925822643615,0.38743346589171
CAMP06484,2025-07-02,2025-07-10,Social,89615,2718,954,498,262.68,293.28,11.649154865235253,8,3.032974390448028,35.099337748344375,18.322295805739515,0.09664459161147904,0.27534591194968555,0.5274698795180723,0.10790286975717438
CAMP06485,2025-09-27,2025-10-04,Search,282375,4267,777,458,2654.18,6173.44,132.59311727162438,7,1.511111111111111,18.20951488164987,10.733536442465432,0.6220248418092336,3.4159330759330757,5.795152838427947,1.4467869697679867
CAMP06486,2025-12-24,2026-01-01,Influencer,38399,2284,936,440,4717.46,11640.02,146.74337461260933,8,5.948071564363655,40.98073555166375,19.264448336252187,2.0654378283712784,5.040021367521367,10.7215,5.096330998248686
CAMP06487,2025-04-10,2025-04-20,Display,205050,6883,1806,1030,1167.14,1487.48,27.446578816594403,10,3.3567422579858572,26.238558767979082,14.964405055934913,0.16956850210663957,0.6462569213732005,1.1331456310679613,0.21610925468545691
CAMP06488,2025-01-07,2025-01-22,Influencer,245601,23619,5122,1628,479.59,697.29,45.39293980274818,15,9.616817521101298,21.68593081840891,6.892755832169016,0.02030526271222321,0.09363334634908238,0.2945884520884521,0.029522418391972564
CAMP06489,2025-01-30,2025-02-10,Influencer,201597,12444,5616,2074,3877.73,6053.63,56.11272574418539,11,6.172710903436062,45.130183220829316,16.666666666666664,0.31161443265830924,0.6904789886039886,1.8696865959498554,0.48646978463516555
CAMP06490,2025-11-01,2025-11-12,Display,136097,13190,5868,2170,3733.06,6840.37,83.23761203945288,11,9.691617008457204,44.4882486732373,16.45185746777862,0.28302198635329795,0.6361724608043626,1.7203041474654377,0.5186027293404094
CAMP06491,2025-05-24,2025-06-01,Search,146473,11820,5268,1289,2011.76,3627.46,80.31276096552273,8,8.069746642725963,44.568527918781726,10.905245346869712,0.17019966159052452,0.3818830675778284,1.5607137315748643,0.3068917089678511
CAMP06492,2025-04-21,2025-05-03,Search,118172,8872,3937,2041,4168.21,5882.76,41.13396397974191,12,7.5077006397454555,44.37556357078449,23.004959422903518,0.46981627592425607,1.0587274574549148,2.0422390984811365,0.6630703336339044
CAMP06493,2025-08-20,2025-08-31,Search,265978,22537,7249,2885,2765.12,3171.43,14.694118157620645,11,8.473257186684613,32.16488441229977,12.801171407019568,0.12269246128588543,0.381448475651814,0.9584471403812824,0.1407210365177264
CAMP06494,2025-06-28,2025-07-04,Display,11553,744,257,101,2429.27,3840.51,58.09317202287107,6,6.439885743962607,34.543010752688176,13.5752688172043,3.2651478494623656,9.452412451361868,24.052178217821783,5.161975806451613
CAMP06495,2025-03-13,2025-03-25,Social,274899,3024,1450,677,4127.09,10558.87,155.84297895127074,12,1.1000403784662731,47.94973544973545,22.387566137566136,1.3647784391534392,2.8462689655172415,6.096144756277696,3.491689814814815
CAMP06496,2025-07-29,2025-08-11,Email,214992,9743,1478,396,580.89,648.68,11.67002358449964,13,4.53179653196398,15.169865544493483,4.064456532895412,0.05962126655034383,0.39302435723951284,1.4668939393939393,0.06657908241814636
CAMP06497,2025-08-08,2025-08-17,Social,229086,6806,2875,1506,1197.11,2073.77,73.2313655386723,9,2.9709366788018476,42.24213928886277,22.12753452835733,0.17589039083161914,0.4163860869565217,0.7948937583001328,0.3046973258889215
CAMP06498,2025-03-21,2025-03-29,Social,181136,8891,2760,955,2276.26,3153.92,38.55710683313856,8,4.908466566557725,31.0426273759982,10.741198965245754,0.2560184456191655,0.824731884057971,2.38351832460733,0.35473175120908784
CAMP06499,2025-03-24,2025-04-01,Influencer,51669,2704,1328,307,518.62,1257.67,142.5031815201882,8,5.233312043972208,49.112426035502956,11.353550295857987,0.19179733727810652,0.39052710843373495,1.689315960912052,0.4651146449704142
CAMP06500,2025-02-11,2025-02-19,Email,216061,4646,1652,456,4979.77,8280.82,66.28920612799384,8,2.1503186600080535,35.55746879035729,9.814894532931554,1.0718402927249249,3.0143886198547216,10.920548245614036,1.7823547137322426
CAMP06501,2025-09-30,2025-10-10,Search,140869,1705,281,84,1636.3,2936.43,79.4554788241765,10,1.2103443624928125,16.480938416422287,4.926686217008798,0.9597067448680352,5.823131672597865,19.479761904761904,1.7222463343108503
CAMP06502,2025-07-10,2025-07-25,Social,83053,1863,794,215,4743.95,13445.32,183.42035645400983,15,2.243145942952091,42.619431025228124,11.540526033279656,2.5464036500268383,5.974748110831234,22.064883720930233,7.217026301663982
CAMP06503,2025-06-22,2025-06-30,Display,21943,1912,705,209,2424.81,5388.89,122.2396806347714,8,8.713484938249099,36.87238493723849,10.930962343096235,1.2682060669456066,3.439446808510638,11.601961722488038,2.8184571129707114
CAMP06504,2025-01-07,2025-01-18,Social,113374,8846,1411,844,4630.14,12258.95,164.764132402044,11,7.80249439906857,15.950712186298894,9.541035496269501,0.523416233325797,3.281459957476967,5.485947867298578,1.3858184490165046
CAMP06505,2025-06-04,2025-06-15,Search,31831,2606,269,111,2255.93,5346.15,136.9820872101528,11,8.186987527881625,10.32233307751343,4.259401381427475,0.8656676899462777,8.38635687732342,20.32369369369369,2.051477359938603
CAMP06506,2025-01-10,2025-01-19,Social,123602,4309,1367,603,4092.15,11949.11,192.0007819850201,9,3.4861895438585138,31.72429798097006,13.993966117428638,0.9496750986307728,2.9935259692757863,6.7863184079601995,2.7730587143188674
CAMP06507,2025-02-03,2025-02-12,Influencer,291958,9123,1793,477,3780.38,8101.88,114.31390495135409,9,3.1247645209242427,19.65362271182725,5.228543242354489,0.41437904198180425,2.1084104852203014,7.925324947589099,0.8880719061712157
CAMP06508,2025-02-05,2025-02-19,Influencer,196330,2623,1172,255,4739.79,7108.94,49.984282004055025,14,1.3360158916110632,44.681662218833395,9.721692718261533,1.8070110560426993,4.044189419795222,18.587411764705884,2.7102325581395346
CAMP06509,2025-01-06,2025-01-18,Social,211271,11092,2222,720,3223.51,7700.07,138.87222313565024,12,5.250128981261034,20.03245582401731,6.491164803461954,0.29061575910566173,1.4507245724572457,4.4770972222222225,0.6942003245582401
CAMP06510,2025-08-03,2025-08-14,Influencer,223404,9922,3622,1839,1212.72,3202.2,164.05105877696414,11,4.441281266226209,36.50473694819593,18.534569643217093,0.122225357790768,0.3348205411374931,0.6594453507340946,0.32273735134045556
CAMP06511,2025-05-14,2025-05-25,Display,20784,1771,421,178,2755.32,8087.3,193.51581667465118,11,8.52097767513472,23.771880293619425,10.05081874647092,1.5557989836250707,6.544703087885986,15.47932584269663,4.566516092603049
CAMP06512,2025-10-12,2025-10-22,Email,238988,17056,4095,836,814.79,1821.46,123.54962628407323,10,7.136760004686428,24.009146341463413,4.901500938086304,0.047771458724202624,0.19897191697191696,0.9746291866028708,0.10679291744840526
CAMP06513,2025-05-06,2025-05-17,Social,179169,4118,711,366,1740.86,4602.71,164.39288627459993,11,2.2983886721475257,17.2656629431763,8.8878096163186,0.4227440505099563,2.4484669479606187,4.756448087431694,1.1177051966974259
CAMP06514,2025-12-03,2025-12-14,Display,19072,1885,567,136,3967.02,9605.08,142.12330666344005,11,9.88359899328859,30.079575596816976,7.2148541114058355,2.1045198938992042,6.996507936507936,29.16926470588235,5.095533156498674
CAMP06515,2025-06-23,2025-07-07,Display,279170,22154,7348,2763,168.44,429.53,155.0047494656851,14,7.935666439803704,33.16782522343595,12.4717883903584,0.007603141644849688,0.022923244420250406,0.06096272167933406,0.01938837230297012
CAMP06516,2025-06-01,2025-06-07,Display,237467,17767,5905,3541,3142.23,6898.89,119.55394735585874,6,7.481881693035243,33.23577418810154,19.9302076884111,0.17685765745483198,0.5321303979678239,0.8873849195142615,0.38829796814318684
CAMP06517,2025-11-27,2025-12-11,Search,57832,1705,754,187,3495.63,5530.55,58.21325483532296,14,2.9481947710610044,44.22287390029325,10.967741935483872,2.0502228739002932,4.636114058355438,18.693208556149735,3.243724340175953
CAMP06518,2025-01-26,2025-02-01,Social,36041,3296,1189,625,4508.98,5298.97,17.52037046072506,6,9.145140256929608,36.07402912621359,18.9623786407767,1.368015776699029,3.79224558452481,7.2143679999999994,1.6076972087378643
CAMP06519,2025-04-25,2025-05-09,Social,205106,10799,4277,2222,3806.68,9287.63,143.98242037681126,14,5.2650824451746905,39.60551902953977,20.57597925733864,0.3525030095379202,0.890035071311667,1.713177317731773,0.8600453745717195
CAMP06520,2025-10-11,2025-10-22,Social,150977,5554,1273,481,2073.83,5514.38,165.90318396397006,11,3.678706028070501,22.92041771696075,8.660424918977313,0.3733939503060857,1.6290887666928515,4.311496881496882,0.992866402592726
CAMP06521,2025-03-16,2025-03-30,Email,108810,7500,2012,1197,3851.33,9791.3,154.23165503864897,14,6.892748828232699,26.826666666666664,15.959999999999999,0.5135106666666667,1.914179920477137,3.217485380116959,1.3055066666666666
CAMP06522,2025-06-15,2025-06-26,Display,226447,6580,706,228,3164.85,3415.64,7.9242302162819716,11,2.905757197048316,10.729483282674773,3.4650455927051675,0.4809802431610942,4.482790368271955,13.880921052631578,0.5190942249240121
CAMP06523,2025-07-08,2025-07-19,Social,127343,11674,1536,501,2975.08,3302.25,10.997015206313783,11,9.167366875289572,13.157443892410484,4.291588144594826,0.2548466678088059,1.9369010416666665,5.938283433133733,0.28287219462052426
CAMP06524,2025-03-19,2025-03-28,Influencer,217554,18903,4802,1253,461.34,556.5,20.626869553908186,9,8.688877244270387,25.403375125641432,6.62857747447495,0.02440564989684177,0.09607246980424823,0.36818834796488425,0.02943977146484685
CAMP06525,2025-03-31,2025-04-05,Search,59100,3063,563,195,2744.44,7269.7,164.88828321989186,5,5.182741116751269,18.380672543258246,6.366307541625857,0.8959973881815214,4.8746714031971585,14.074051282051283,2.373392099249102
CAMP06526,2025-06-25,2025-07-01,Email,107169,2910,1237,394,4348.77,9659.73,122.12556653950423,6,2.715337457660331,42.508591065292094,13.539518900343642,1.4944226804123713,3.5155780113177046,11.037487309644671,3.3194948453608246
CAMP06527,2025-01-21,2025-02-03,Search,107800,5895,2184,964,2240.57,4883.12,117.9409703780734,13,5.468460111317254,37.04834605597964,16.352841391009328,0.3800797285835454,1.0259020146520148,2.324242738589212,0.8283494486853266
CAMP06528,2025-02-23,2025-03-07,Display,124140,2907,1418,306,3550.37,5065.19,42.66653898044429,12,2.3417109714838085,48.77880976952184,10.526315789473683,1.2213175094599242,2.503787023977433,11.60251633986928,1.742411420708634
CAMP06529,2025-07-03,2025-07-15,Influencer,214330,7348,3341,1082,4528.32,5221.66,15.311197088544985,12,3.428358139317874,45.46815459989112,14.72509526401742,0.6162656505171474,1.3553786291529482,4.185138632162661,0.7106232988568317
CAMP06530,2025-12-25,2026-01-08,Display,95230,5089,2499,504,2717.43,7044.22,159.22360465586974,14,5.343904231859708,49.10591471801926,9.903713892709765,0.5339811357830615,1.087406962785114,5.39172619047619,1.3842051483592062
CAMP06531,2025-08-10,2025-08-15,Social,233519,2779,683,138,531.81,1412.92,165.68135236268594,5,1.1900530577811657,24.577186038143218,4.965815041381792,0.1913673983447283,0.7786383601756954,3.8536956521739127,0.5084274919035625
CAMP06532,2025-11-11,2025-11-21,Search,149382,11788,3462,1828,365.82,549.72,50.27062489749058,10,7.891178321350631,29.368849677638277,15.507295554801493,0.031033254156769597,0.10566724436741767,0.20012035010940918,0.046633864947404145
CAMP06533,2025-11-24,2025-12-07,Influencer,105699,2930,729,364,4008.75,10630.84,165.19089491736827,13,2.7720224410826972,24.880546075085324,12.42320819112628,1.368174061433447,5.498971193415638,11.01304945054945,3.628273037542662
CAMP06534,2025-06-28,2025-07-10,Search,94591,8323,4042,2011,260.25,423.14,62.589817483189236,12,8.798934359505662,48.564219632344106,24.161960831430974,0.03126877327886579,0.06438644235526966,0.12941322725012433,0.05083984140334014
CAMP06535,2025-10-03,2025-10-10,Email,216482,2598,678,231,4994.7,13105.83,162.3947384227281,7,1.200099777348694,26.096997690531175,8.891454965357967,1.9225173210161661,7.366814159292035,21.62207792207792,5.044584295612009
CAMP06536,2025-04-22,2025-04-30,Influencer,264584,15317,2247,1077,724.79,824.34,13.735012900288371,8,5.789087775526864,14.669974538094927,7.031403016256448,0.04731931840438728,0.3225589675122385,0.6729712163416899,0.0538186328915584
CAMP06537,2025-08-12,2025-08-19,Email,167989,13422,2687,813,3898.18,6585.82,68.94602096362918,7,7.989808856532273,20.01937118164208,6.057219490388914,0.29043212635970794,1.4507554893933754,4.794809348093481,0.4906735210847861
CAMP06538,2025-08-02,2025-08-12,Influencer,190738,5992,1617,523,4351.81,11057.2,154.08278394507113,10,3.141482032945716,26.985981308411215,8.7283044058745,0.7262700267022698,2.6912863327149044,8.320860420650096,1.8453271028037384
CAMP06539,2025-02-28,2025-03-13,Social,137774,10151,3463,1471,1601.5,2526.44,57.754605057758354,13,7.367863312381146,34.11486553048961,14.491183134666535,0.1577677076150133,0.46246029454230436,1.0887151597552684,0.24888582405674317
CAMP06540,2025-11-23,2025-12-05,Search,62873,4707,1634,784,2753.95,2975.9,8.059332958114718,12,7.4865204459784005,34.71425536435097,16.656044189504993,0.5850754195878478,1.6854039167686656,3.512691326530612,0.6322285957085192
CAMP06541,2025-04-19,2025-05-03,Search,281681,18986,7661,2346,4766.64,6199.89,30.06835003272745,14,6.740248721070999,40.35078478879174,12.356473190772148,0.25106078162856843,0.6221955358308315,2.0318158567774938,0.3265506162435479
CAMP06542,2025-06-06,2025-06-14,Display,86428,3697,1327,625,4780.26,13974.48,192.33723688669653,8,4.277548942472347,35.89396808222883,16.905599134433324,1.29301054909386,3.602305953278071,7.648416,3.7799513118744925
CAMP06543,2025-07-10,2025-07-16,Influencer,33544,2705,802,469,4657.55,10248.86,120.04830866013248,6,8.064035296923445,29.648798521256932,17.338262476894638,1.721829944547135,5.8074189526184545,9.930810234541578,3.7888576709796675
CAMP06544,2025-07-19,2025-07-31,Influencer,126875,8444,946,376,1447.04,1959.17,35.391557938965065,12,6.655369458128078,11.203221222169587,4.452865940312648,0.17136901942207483,1.5296405919661733,3.8485106382978724,0.23201918522027476
CAMP06545,2025-11-08,2025-11-20,Email,251648,15887,6005,2178,391.76,899.24,129.53849295487035,12,6.313183494404884,37.798199785988544,13.70932208724114,0.024659155284194625,0.06523896752706078,0.1798714416896235,0.056602253414741614
